age,poverty_level,Residence,region,access_to_reproductive_health_care,education_level,teenage_pregnancy
18,High,Urban,Thika,Moderate,Secondary,0
14,Low,Rural,Kiambu,Good,Secondary,0
13,High,Traditional,Garissa,Moderate,Secondary,0
13,Medium,Traditional,Kisumu,Poor,Primary,1
14,High,Traditional,Kiambu,Good,Secondary,1
17,High,Rural,Thika,Good,Secondary,1
17,Low,Rural,Thika,Good,Primary,0
16,High,Rural,Nakuru,Poor,Primary,0
13,Low,Urban,Kisumu,Moderate,None,0
16,Medium,Rural,Mombasa,Moderate,None,1
13,High,Urban,Mandera,Poor,None,1
14,High,Urban,Nakuru,Moderate,None,1
17,Low,Traditional,Nakuru,Moderate,Primary,1
17,Low,Traditional,Isiolo,Poor,None,1
14,High,Rural,Narok,Good,Secondary,1
16,Low,Urban,Kakamega,Moderate,Primary,0
16,High,Urban,Mombasa,Poor,Higher,0
15,Medium,Urban,Wajir,Moderate,Secondary,0
13,High,Traditional,Kiambu,Good,Higher,0
16,Medium,Traditional,Nyeri,Good,None,1
14,Medium,Traditional,Narok,Good,None,1
16,Low,Traditional,Kericho,Good,Secondary,1
17,Low,Traditional,Nakuru,Good,None,0
13,Low,Traditional,Kakamega,Good,None,1
18,Low,Rural,Kiambu,Good,None,0
15,High,Rural,Thika,Good,None,1
13,Medium,Rural,Nakuru,Moderate,Higher,1
17,High,Rural,Kericho,Poor,Secondary,1
17,Medium,Urban,Kakamega,Poor,None,0
17,Medium,Traditional,Kisumu,Moderate,Higher,0
17,Medium,Traditional,Kisumu,Poor,Primary,1
14,High,Rural,Mombasa,Poor,Secondary,0
15,Low,Urban,Eldoret,Good,Secondary,1
18,High,Rural,Nakuru,Moderate,Primary,1
17,Medium,Traditional,Mombasa,Good,None,0
17,High,Rural,Isiolo,Good,Secondary,0
16,Medium,Urban,Nyeri,Good,Primary,0
15,Low,Traditional,Mandera,Moderate,Primary,0
13,Low,Urban,Eldoret,Moderate,Higher,0
15,High,Rural,Kisumu,Moderate,Primary,0
15,Low,Traditional,Wajir,Good,Secondary,0
18,Medium,Urban,Garissa,Moderate,Primary,0
15,Medium,Urban,Kericho,Good,Primary,1
18,Low,Urban,Eldoret,Poor,Primary,0
17,Low,Traditional,Nairobi,Good,Secondary,0
17,Low,Traditional,Kisumu,Poor,Primary,0
14,High,Rural,Nyeri,Poor,Higher,1
18,High,Rural,Kisumu,Moderate,Secondary,1
18,Medium,Traditional,Kiambu,Good,Higher,1
13,High,Urban,Wajir,Moderate,Higher,1
16,High,Traditional,Nakuru,Moderate,Secondary,1
15,Medium,Traditional,Nairobi,Poor,Primary,0
13,Medium,Traditional,Wajir,Poor,None,1
18,Low,Traditional,Nyeri,Good,Secondary,1
13,Low,Rural,Nairobi,Poor,Primary,0
14,High,Rural,Mombasa,Good,Secondary,1
16,Medium,Urban,Nyeri,Good,Primary,0
18,High,Traditional,Garissa,Moderate,Primary,1
18,High,Traditional,Mandera,Poor,None,1
15,Medium,Rural,Isiolo,Moderate,Secondary,0
16,Medium,Rural,Nakuru,Poor,Secondary,0
14,Medium,Traditional,Mombasa,Poor,Secondary,0
17,Medium,Rural,Kericho,Moderate,Higher,1
13,High,Traditional,Machakos,Good,Secondary,0
15,High,Urban,Kakamega,Moderate,Higher,1
18,High,Urban,Garissa,Poor,Higher,0
17,Medium,Urban,Kericho,Moderate,Primary,0
14,Low,Traditional,Meru,Moderate,Higher,1
16,High,Rural,Nyeri,Poor,Secondary,1
13,Low,Urban,Kitui,Poor,None,1
15,Low,Traditional,Thika,Good,Secondary,1
18,Low,Urban,Nairobi,Poor,Primary,0
18,Medium,Urban,Kitui,Poor,Primary,1
17,Medium,Rural,Isiolo,Poor,Higher,0
17,High,Traditional,Kitui,Poor,Primary,1
13,High,Rural,Mandera,Poor,Primary,0
16,Medium,Rural,Wajir,Good,Higher,1
14,Medium,Rural,Kisumu,Poor,Higher,1
16,Low,Urban,Eldoret,Moderate,Primary,0
16,Medium,Urban,Machakos,Moderate,Secondary,0
16,Medium,Urban,Nairobi,Poor,Secondary,1
13,Medium,Traditional,Mandera,Moderate,Higher,0
13,Medium,Rural,Kakamega,Good,Primary,1
14,Low,Urban,Nyeri,Moderate,Primary,0
16,High,Rural,Kisumu,Good,Secondary,1
13,Low,Rural,Nakuru,Good,Higher,0
14,Medium,Rural,Machakos,Moderate,Primary,0
18,Medium,Rural,Thika,Moderate,Primary,0
14,High,Rural,Nyeri,Poor,None,0
16,High,Urban,Kakamega,Poor,None,1
15,High,Traditional,Wajir,Poor,Higher,1
16,Low,Traditional,Mombasa,Moderate,None,0
15,High,Traditional,Nyeri,Good,None,1
14,Medium,Traditional,Meru,Good,Primary,0
18,Medium,Rural,Nyeri,Poor,Primary,0
18,Medium,Urban,Kericho,Good,Higher,0
13,Low,Urban,Kericho,Moderate,Higher,0
18,High,Rural,Kericho,Moderate,Higher,1
17,High,Rural,Narok,Good,Primary,0
14,High,Urban,Narok,Moderate,Primary,1
13,High,Urban,Narok,Good,None,1
18,Medium,Traditional,Kitui,Poor,Secondary,0
14,Low,Traditional,Thika,Moderate,Primary,1
16,High,Traditional,Machakos,Moderate,Higher,1
18,Medium,Urban,Wajir,Poor,Higher,0
15,Medium,Traditional,Kiambu,Good,Primary,1
14,Low,Urban,Mandera,Moderate,Secondary,0
13,High,Urban,Kiambu,Moderate,Secondary,1
16,Low,Rural,Narok,Good,Higher,0
17,High,Urban,Nakuru,Poor,Higher,0
16,Low,Rural,Eldoret,Moderate,Higher,0
18,High,Rural,Thika,Poor,Secondary,1
15,High,Urban,Isiolo,Good,Higher,0
16,Low,Urban,Kakamega,Good,Higher,0
17,High,Traditional,Isiolo,Poor,None,1
13,Low,Urban,Kericho,Good,Primary,1
14,Low,Traditional,Kitui,Poor,Higher,0
15,High,Traditional,Thika,Moderate,None,1
17,High,Urban,Mandera,Poor,None,0
18,Low,Traditional,Nyeri,Poor,Secondary,0
18,Medium,Rural,Isiolo,Poor,Secondary,0
18,Low,Rural,Kiambu,Moderate,None,0
15,Medium,Urban,Kakamega,Good,Higher,1
16,Medium,Urban,Wajir,Moderate,Higher,0
15,Low,Urban,Meru,Poor,Secondary,1
18,Low,Rural,Kericho,Moderate,Secondary,1
17,Low,Traditional,Thika,Good,Secondary,0
14,Medium,Rural,Garissa,Moderate,None,0
14,Low,Traditional,Kiambu,Poor,None,1
15,Low,Traditional,Nyeri,Moderate,Primary,1
18,High,Urban,Kericho,Moderate,Higher,0
13,High,Urban,Meru,Poor,Secondary,1
15,High,Urban,Kiambu,Poor,None,0
18,Low,Rural,Mandera,Good,Secondary,0
16,Low,Rural,Meru,Moderate,Primary,0
14,Low,Rural,Kitui,Good,Higher,0
14,Medium,Urban,Mombasa,Poor,Higher,0
14,Medium,Urban,Wajir,Poor,Primary,0
13,High,Traditional,Thika,Good,Higher,1
18,Medium,Traditional,Garissa,Good,Higher,0
18,Medium,Urban,Mombasa,Moderate,Primary,0
18,Medium,Rural,Kakamega,Good,Primary,1
18,High,Urban,Mandera,Moderate,Primary,0
13,High,Rural,Kakamega,Poor,Secondary,1
17,Medium,Urban,Nyeri,Poor,Higher,1
15,Low,Urban,Kakamega,Moderate,Primary,0
15,High,Traditional,Nakuru,Moderate,None,1
18,Medium,Rural,Mandera,Poor,Secondary,0
16,Low,Rural,Kakamega,Moderate,Secondary,0
14,Low,Urban,Mombasa,Good,Higher,1
13,High,Traditional,Mombasa,Moderate,Higher,1
16,Low,Urban,Meru,Poor,Primary,1
16,High,Urban,Mombasa,Moderate,Primary,1
18,Medium,Rural,Wajir,Good,Secondary,0
13,High,Urban,Mandera,Moderate,None,0
15,Low,Traditional,Nyeri,Moderate,Secondary,1
14,High,Urban,Mandera,Moderate,Primary,0
15,High,Traditional,Kericho,Poor,Primary,1
16,Medium,Rural,Kitui,Moderate,Higher,0
14,Low,Rural,Kitui,Good,None,0
17,High,Urban,Kisumu,Poor,None,1
16,Medium,Traditional,Meru,Moderate,Higher,1
15,Medium,Rural,Nakuru,Poor,None,1
15,Medium,Traditional,Kakamega,Moderate,Primary,1
18,Medium,Rural,Kitui,Poor,None,0
15,Medium,Rural,Thika,Moderate,None,1
13,High,Traditional,Kericho,Good,Primary,0
16,High,Traditional,Kakamega,Poor,Higher,0
14,Low,Traditional,Isiolo,Moderate,Secondary,0
15,High,Rural,Nyeri,Moderate,Higher,0
18,Low,Traditional,Kiambu,Moderate,None,0
18,Low,Urban,Wajir,Poor,None,1
15,Low,Traditional,Isiolo,Poor,Primary,1
13,High,Rural,Kericho,Moderate,Primary,1
18,Medium,Traditional,Nairobi,Moderate,None,1
14,Low,Traditional,Garissa,Moderate,Primary,1
16,Medium,Traditional,Kericho,Poor,None,0
17,Low,Urban,Kericho,Good,Primary,0
13,High,Rural,Kericho,Good,Secondary,1
18,Low,Urban,Nyeri,Moderate,Higher,0
16,High,Urban,Meru,Poor,Primary,1
17,Medium,Rural,Kakamega,Moderate,Higher,0
15,High,Rural,Kisumu,Moderate,Higher,1
15,Medium,Traditional,Mandera,Poor,Secondary,1
14,High,Rural,Mombasa,Good,Primary,1
17,Low,Traditional,Kiambu,Poor,Primary,0
15,Low,Urban,Nairobi,Moderate,Primary,0
15,High,Traditional,Nairobi,Good,Higher,0
18,Medium,Rural,Thika,Poor,Higher,0
14,Medium,Traditional,Kisumu,Good,Higher,1
16,Medium,Urban,Kitui,Poor,Higher,0
15,High,Rural,Nyeri,Poor,Secondary,1
13,High,Rural,Kericho,Good,Secondary,1
13,High,Traditional,Kakamega,Good,None,1
16,High,Traditional,Narok,Moderate,Primary,0
17,Medium,Traditional,Narok,Moderate,Higher,0
14,Medium,Urban,Eldoret,Good,None,0
18,High,Urban,Nairobi,Moderate,Secondary,0
13,High,Rural,Nairobi,Moderate,None,1
13,Medium,Rural,Narok,Poor,None,1
16,Medium,Urban,Thika,Moderate,Higher,0
17,Low,Traditional,Kisumu,Poor,Primary,0
17,High,Traditional,Kitui,Moderate,Primary,0
16,Low,Urban,Mombasa,Good,Secondary,1
13,Medium,Traditional,Isiolo,Poor,None,1
14,Medium,Urban,Isiolo,Moderate,Secondary,0
13,High,Traditional,Machakos,Good,Higher,0
17,Low,Traditional,Kakamega,Poor,Primary,1
18,Medium,Rural,Kitui,Moderate,Secondary,0
13,Low,Traditional,Eldoret,Good,Primary,1
14,Low,Traditional,Meru,Poor,Higher,1
15,Low,Urban,Nakuru,Moderate,Secondary,0
13,Low,Urban,Kakamega,Moderate,Primary,0
16,Low,Urban,Eldoret,Poor,Primary,0
15,High,Urban,Nairobi,Good,Secondary,1
16,High,Traditional,Nyeri,Poor,Secondary,1
16,Low,Urban,Isiolo,Good,Primary,0
16,High,Rural,Isiolo,Good,Secondary,1
13,Medium,Urban,Machakos,Poor,Higher,1
17,Low,Traditional,Garissa,Good,None,0
15,High,Rural,Meru,Moderate,Higher,1
14,High,Traditional,Kitui,Poor,Higher,0
17,Medium,Rural,Machakos,Good,Higher,0
13,Medium,Rural,Nairobi,Moderate,None,0
16,Medium,Rural,Kisumu,Good,None,1
14,Medium,Traditional,Nakuru,Poor,Secondary,1
15,Low,Rural,Kakamega,Moderate,Primary,1
17,High,Traditional,Isiolo,Good,Secondary,0
18,High,Rural,Machakos,Poor,None,1
17,Medium,Urban,Nairobi,Good,Higher,1
14,High,Urban,Kisumu,Poor,Higher,0
13,High,Rural,Kericho,Moderate,Higher,0
15,High,Rural,Nyeri,Poor,Secondary,0
14,Medium,Urban,Mandera,Moderate,Primary,1
16,High,Urban,Narok,Good,Higher,1
15,High,Traditional,Kiambu,Good,None,1
17,High,Urban,Narok,Moderate,Secondary,0
14,Low,Traditional,Nyeri,Good,Primary,0
17,Low,Rural,Isiolo,Moderate,Primary,1
17,High,Traditional,Nyeri,Good,Secondary,0
17,High,Rural,Eldoret,Good,Secondary,1
13,High,Traditional,Meru,Poor,Primary,1
17,High,Traditional,Mandera,Poor,Higher,0
16,High,Traditional,Nakuru,Poor,Primary,1
16,High,Rural,Thika,Moderate,None,1
15,Low,Rural,Kiambu,Poor,Primary,0
18,Medium,Traditional,Nairobi,Poor,Secondary,1
17,High,Rural,Isiolo,Poor,None,1
17,High,Traditional,Kiambu,Good,Secondary,0
14,High,Rural,Garissa,Moderate,Higher,1
13,Medium,Traditional,Isiolo,Poor,Higher,0
18,High,Urban,Isiolo,Poor,None,1
15,High,Urban,Kisumu,Poor,Secondary,1
18,Medium,Traditional,Kiambu,Good,None,1
17,High,Rural,Thika,Moderate,None,0
14,Medium,Traditional,Garissa,Poor,Higher,1
13,Medium,Urban,Mombasa,Poor,Secondary,0
15,High,Urban,Kisumu,Poor,Primary,1
18,Low,Traditional,Nairobi,Good,Higher,1
15,Low,Urban,Nairobi,Good,None,1
17,High,Traditional,Mandera,Poor,Secondary,0
15,Medium,Urban,Kisumu,Good,None,1
14,Medium,Rural,Eldoret,Moderate,None,1
15,Medium,Rural,Nyeri,Poor,None,1
16,High,Rural,Nyeri,Moderate,Secondary,0
14,Low,Traditional,Wajir,Moderate,Higher,0
18,Medium,Traditional,Thika,Moderate,Primary,0
13,Medium,Rural,Kericho,Good,None,1
13,High,Rural,Wajir,Good,Primary,0
17,Low,Rural,Mombasa,Moderate,Higher,1
17,Low,Urban,Kisumu,Good,None,0
16,High,Rural,Kiambu,Good,Secondary,0
18,Low,Urban,Machakos,Poor,None,0
13,High,Rural,Mombasa,Poor,None,0
13,Medium,Traditional,Isiolo,Poor,None,1
13,High,Rural,Wajir,Poor,None,0
13,Medium,Urban,Eldoret,Moderate,Higher,0
15,High,Rural,Kericho,Good,Higher,1
18,Medium,Urban,Nyeri,Moderate,Secondary,0
14,Medium,Rural,Kitui,Poor,None,1
14,High,Urban,Meru,Poor,Secondary,0
16,Medium,Urban,Kisumu,Good,None,0
15,Low,Rural,Nairobi,Good,Secondary,0
13,High,Rural,Wajir,Good,None,1
13,Low,Traditional,Machakos,Poor,Higher,0
17,Medium,Traditional,Kiambu,Good,None,1
17,Medium,Traditional,Nyeri,Good,None,0
16,Medium,Urban,Nyeri,Poor,Higher,0
13,High,Urban,Kitui,Moderate,Secondary,0
16,Medium,Traditional,Eldoret,Moderate,Primary,0
15,Low,Traditional,Nakuru,Poor,Higher,0
14,Low,Rural,Machakos,Moderate,Secondary,0
13,High,Traditional,Kericho,Poor,None,1
18,Low,Urban,Isiolo,Moderate,Primary,0
15,High,Rural,Meru,Good,Secondary,0
13,High,Traditional,Thika,Moderate,Secondary,1
18,Medium,Traditional,Kisumu,Poor,None,1
17,Low,Traditional,Wajir,Poor,None,0
16,Low,Rural,Nakuru,Moderate,Secondary,0
17,Low,Rural,Kericho,Poor,None,0
14,Medium,Rural,Nairobi,Moderate,Primary,0
17,High,Traditional,Garissa,Poor,None,1
13,Low,Rural,Meru,Good,Primary,0
18,Low,Rural,Kisumu,Moderate,Primary,0
17,Low,Rural,Kericho,Moderate,None,0
13,Low,Rural,Machakos,Good,Secondary,0
14,Medium,Urban,Eldoret,Poor,Primary,1
18,High,Traditional,Kericho,Moderate,None,1
17,Low,Rural,Nyeri,Good,Higher,0
16,Low,Urban,Nyeri,Poor,Primary,0
16,High,Urban,Kakamega,Good,Secondary,1
18,Medium,Traditional,Isiolo,Good,Secondary,1
16,Medium,Traditional,Kakamega,Moderate,Secondary,0
17,Medium,Rural,Kisumu,Poor,Higher,1
17,Medium,Traditional,Garissa,Moderate,Primary,1
18,Low,Traditional,Meru,Poor,Higher,0
17,High,Traditional,Thika,Poor,Higher,1
13,High,Traditional,Kakamega,Good,Higher,1
14,High,Rural,Mandera,Good,Higher,1
16,Medium,Urban,Nairobi,Moderate,Primary,0
13,Medium,Traditional,Mombasa,Poor,Primary,1
18,High,Urban,Nairobi,Good,Secondary,1
16,Low,Urban,Mandera,Poor,Higher,0
13,Medium,Urban,Eldoret,Good,Higher,1
17,Low,Traditional,Eldoret,Good,None,0
18,High,Traditional,Wajir,Moderate,Primary,1
18,Medium,Rural,Nakuru,Poor,None,0
16,Low,Traditional,Nairobi,Good,Primary,0
17,Medium,Traditional,Mandera,Poor,Higher,1
16,High,Traditional,Kakamega,Poor,None,1
15,High,Urban,Isiolo,Poor,Primary,0
13,High,Rural,Wajir,Good,None,1
15,Low,Urban,Mandera,Poor,None,0
13,Medium,Rural,Mandera,Moderate,Secondary,1
14,Medium,Traditional,Nairobi,Moderate,Secondary,1
18,Medium,Traditional,Kakamega,Good,Higher,0
16,High,Urban,Kiambu,Moderate,Higher,0
14,Low,Urban,Mandera,Moderate,Higher,1
14,High,Urban,Garissa,Good,Primary,1
18,High,Rural,Kiambu,Poor,Higher,1
18,Low,Urban,Eldoret,Good,None,0
13,High,Traditional,Kiambu,Good,Secondary,1
15,High,Rural,Eldoret,Moderate,None,0
17,Medium,Rural,Isiolo,Good,None,0
13,Low,Traditional,Wajir,Poor,Secondary,1
17,Low,Urban,Wajir,Good,Secondary,0
14,Medium,Urban,Kakamega,Good,Higher,0
17,Low,Traditional,Garissa,Poor,Primary,1
15,Medium,Traditional,Wajir,Good,Higher,0
13,High,Traditional,Kitui,Poor,Higher,1
18,Low,Traditional,Garissa,Poor,Primary,0
15,Low,Rural,Kericho,Moderate,None,1
15,High,Rural,Thika,Good,Higher,0
13,High,Urban,Kericho,Poor,Secondary,0
18,Low,Rural,Thika,Good,Higher,0
15,Low,Rural,Narok,Moderate,Higher,1
18,Low,Rural,Kisumu,Moderate,None,1
16,Medium,Traditional,Nairobi,Moderate,Higher,0
16,Low,Rural,Isiolo,Poor,None,0
16,Low,Urban,Nyeri,Moderate,Higher,0
17,High,Rural,Wajir,Good,None,1
15,High,Traditional,Kiambu,Good,Primary,0
13,Medium,Rural,Kisumu,Poor,Secondary,1
13,High,Urban,Machakos,Good,None,1
17,Low,Rural,Kiambu,Poor,Secondary,0
13,Low,Urban,Isiolo,Moderate,Higher,0
16,Medium,Traditional,Mandera,Poor,Higher,0
15,High,Urban,Mombasa,Poor,None,1
13,High,Urban,Isiolo,Good,Primary,0
13,High,Traditional,Kitui,Good,Secondary,0
14,Medium,Urban,Thika,Moderate,None,1
14,High,Rural,Kitui,Good,None,0
14,High,Rural,Narok,Good,Secondary,1
15,High,Urban,Nairobi,Good,None,0
16,Low,Rural,Kakamega,Good,Secondary,0
18,Medium,Rural,Isiolo,Good,Higher,0
16,Low,Traditional,Thika,Moderate,Secondary,0
16,Medium,Urban,Kiambu,Moderate,Primary,1
15,High,Rural,Nairobi,Moderate,Secondary,1
15,Low,Urban,Mombasa,Moderate,Higher,0
14,High,Urban,Mombasa,Moderate,Secondary,1
13,High,Rural,Kericho,Good,Secondary,0
17,Medium,Traditional,Machakos,Poor,None,0
17,High,Traditional,Wajir,Moderate,Secondary,1
18,Low,Urban,Machakos,Poor,Higher,1
13,Medium,Traditional,Narok,Moderate,Higher,1
18,Medium,Rural,Nakuru,Poor,Primary,0
14,Low,Rural,Kisumu,Good,Secondary,0
18,High,Traditional,Kiambu,Good,None,0
13,High,Traditional,Kitui,Good,Higher,1
13,High,Urban,Eldoret,Poor,Primary,0
17,High,Traditional,Kitui,Moderate,Secondary,1
14,High,Urban,Kiambu,Good,None,1
15,Medium,Rural,Garissa,Poor,Secondary,0
18,Medium,Traditional,Narok,Moderate,Secondary,0
17,Low,Urban,Wajir,Good,Primary,0
18,High,Urban,Kiambu,Moderate,Higher,0
18,High,Urban,Machakos,Moderate,Secondary,0
15,High,Urban,Kiambu,Good,Secondary,1
14,Low,Rural,Isiolo,Good,Primary,0
13,High,Traditional,Thika,Moderate,None,1
16,Medium,Urban,Narok,Good,Secondary,1
18,High,Traditional,Kiambu,Good,Higher,0
16,Low,Traditional,Kiambu,Good,Secondary,0
14,Medium,Rural,Wajir,Poor,Secondary,0
16,Medium,Traditional,Narok,Good,Higher,0
18,Medium,Rural,Machakos,Good,Primary,0
15,High,Rural,Mandera,Moderate,Secondary,1
16,Low,Urban,Narok,Moderate,Higher,0
14,Low,Rural,Thika,Good,Higher,0
14,High,Urban,Kericho,Moderate,None,0
15,Low,Rural,Isiolo,Poor,Primary,0
16,Medium,Rural,Nyeri,Good,Higher,0
16,Medium,Traditional,Mandera,Moderate,Secondary,0
13,Low,Urban,Thika,Moderate,Primary,0
17,Low,Traditional,Kakamega,Good,Higher,1
14,High,Rural,Kitui,Moderate,Primary,0
13,High,Urban,Nakuru,Moderate,Secondary,1
14,High,Rural,Narok,Moderate,None,1
13,High,Rural,Eldoret,Good,Secondary,1
17,High,Traditional,Nairobi,Good,Primary,0
13,High,Urban,Wajir,Moderate,Secondary,0
14,Medium,Urban,Narok,Moderate,Higher,0
16,Low,Urban,Wajir,Moderate,Primary,0
14,High,Rural,Kericho,Good,Secondary,1
18,Medium,Urban,Nakuru,Moderate,Secondary,1
15,Low,Rural,Kisumu,Moderate,Secondary,1
15,Low,Rural,Mandera,Moderate,None,0
18,Low,Rural,Kakamega,Poor,None,0
15,High,Urban,Thika,Poor,None,1
15,High,Traditional,Kitui,Moderate,None,0
17,High,Rural,Wajir,Moderate,Secondary,1
16,Low,Traditional,Kisumu,Poor,None,0
16,Low,Urban,Wajir,Moderate,Secondary,0
14,Medium,Urban,Narok,Moderate,Higher,0
18,Medium,Urban,Eldoret,Good,Higher,0
13,Medium,Urban,Kericho,Poor,Higher,1
14,Medium,Urban,Nakuru,Poor,Primary,0
14,Low,Traditional,Kitui,Poor,Higher,0
14,High,Urban,Kakamega,Good,Primary,1
14,High,Urban,Mandera,Good,None,1
16,High,Urban,Kiambu,Poor,Higher,0
13,High,Urban,Nairobi,Good,Higher,1
14,Medium,Urban,Eldoret,Good,Higher,1
16,Low,Rural,Thika,Good,None,0
14,High,Rural,Kitui,Moderate,Higher,1
15,Low,Traditional,Garissa,Poor,Higher,1
14,Medium,Urban,Kitui,Moderate,Secondary,0
18,Medium,Traditional,Kiambu,Poor,Secondary,1
18,High,Traditional,Meru,Good,Primary,0
14,High,Urban,Meru,Poor,Secondary,1
17,Medium,Urban,Nyeri,Poor,None,0
15,Medium,Rural,Wajir,Moderate,None,1
13,Low,Urban,Mombasa,Moderate,Higher,0
14,Medium,Rural,Kitui,Good,Secondary,0
13,Low,Traditional,Kiambu,Good,Primary,0
15,Medium,Traditional,Kericho,Moderate,Primary,1
14,Low,Rural,Mombasa,Poor,Primary,0
17,Medium,Rural,Narok,Poor,Higher,0
16,Medium,Urban,Kiambu,Good,None,1
17,Low,Rural,Kiambu,Good,Higher,0
17,Low,Rural,Wajir,Good,None,0
16,High,Urban,Thika,Poor,Higher,1
16,High,Traditional,Isiolo,Poor,None,1
18,Medium,Rural,Machakos,Good,Primary,0
16,Medium,Urban,Kiambu,Poor,None,0
14,Low,Urban,Kisumu,Poor,Secondary,1
13,Medium,Rural,Eldoret,Poor,Secondary,1
18,High,Traditional,Nakuru,Poor,Primary,0
18,Low,Urban,Eldoret,Poor,Primary,1
13,Medium,Rural,Kakamega,Poor,Higher,0
18,Low,Traditional,Kericho,Good,Secondary,0
16,High,Rural,Narok,Good,Primary,0
17,High,Urban,Wajir,Moderate,Higher,1
15,High,Urban,Nakuru,Good,Higher,0
16,Medium,Urban,Mandera,Moderate,Secondary,0
17,Medium,Rural,Kitui,Poor,None,1
17,Medium,Urban,Mombasa,Poor,Higher,0
18,Medium,Rural,Nyeri,Poor,Secondary,0
14,Medium,Traditional,Thika,Good,Higher,0
14,Medium,Traditional,Kakamega,Poor,Higher,1
18,High,Traditional,Kakamega,Good,Primary,0
18,High,Traditional,Kakamega,Good,Primary,1
13,Medium,Urban,Wajir,Good,Primary,0
13,High,Urban,Nyeri,Poor,Secondary,1
15,Low,Rural,Kitui,Good,Higher,0
15,Medium,Traditional,Nakuru,Moderate,Secondary,1
15,Low,Traditional,Kakamega,Moderate,Higher,1
15,Medium,Rural,Kericho,Poor,Higher,1
17,Medium,Rural,Mombasa,Moderate,Primary,0
17,High,Rural,Garissa,Good,Primary,0
13,Low,Rural,Isiolo,Moderate,Higher,0
14,High,Traditional,Machakos,Poor,Higher,0
18,Medium,Urban,Garissa,Moderate,None,0
14,Low,Traditional,Wajir,Moderate,None,0
16,Medium,Rural,Nakuru,Moderate,Higher,0
17,High,Urban,Kisumu,Good,Secondary,1
15,Medium,Traditional,Wajir,Good,None,0
15,Medium,Rural,Garissa,Moderate,Higher,0
16,High,Urban,Narok,Good,Higher,0
14,Medium,Urban,Meru,Moderate,None,0
15,Low,Rural,Kakamega,Moderate,Higher,0
14,High,Urban,Kiambu,Moderate,Secondary,0
18,Medium,Traditional,Thika,Poor,None,0
16,High,Traditional,Isiolo,Poor,Secondary,1
14,Medium,Traditional,Kiambu,Good,Higher,1
18,High,Urban,Kakamega,Poor,Primary,0
14,High,Urban,Eldoret,Good,Higher,1
14,Low,Rural,Thika,Moderate,None,1
15,High,Rural,Garissa,Poor,Secondary,1
13,Low,Urban,Kericho,Moderate,Higher,0
17,High,Traditional,Garissa,Good,Secondary,0
14,High,Urban,Mombasa,Moderate,Secondary,1
14,Medium,Traditional,Wajir,Poor,None,1
14,Medium,Rural,Garissa,Good,Secondary,0
13,Medium,Urban,Nakuru,Poor,Secondary,0
18,High,Urban,Kisumu,Poor,None,1
16,High,Urban,Eldoret,Poor,Secondary,0
15,Low,Traditional,Wajir,Poor,Higher,1
13,Low,Rural,Kiambu,Moderate,Higher,1
18,Low,Traditional,Thika,Good,Secondary,0
14,Medium,Rural,Mombasa,Poor,None,0
18,Medium,Traditional,Mombasa,Poor,None,1
13,Low,Rural,Kisumu,Moderate,Higher,1
13,High,Traditional,Isiolo,Poor,Primary,0
13,Medium,Urban,Nairobi,Good,Primary,0
16,Medium,Traditional,Kitui,Poor,Secondary,1
17,Low,Urban,Kericho,Poor,Primary,0
15,Medium,Urban,Narok,Poor,Secondary,1
16,Low,Urban,Nyeri,Good,Secondary,0
16,Medium,Traditional,Isiolo,Poor,Primary,1
17,High,Urban,Mombasa,Good,Higher,0
16,High,Traditional,Mandera,Good,Higher,0
13,Medium,Rural,Nairobi,Poor,None,1
13,Low,Traditional,Kericho,Moderate,None,1
18,Medium,Traditional,Kiambu,Poor,Higher,0
14,Low,Traditional,Kisumu,Moderate,Primary,1
16,Medium,Rural,Nakuru,Poor,Higher,1
14,High,Rural,Kisumu,Moderate,Higher,0
15,High,Rural,Kakamega,Good,Higher,0
13,Medium,Urban,Kakamega,Good,Secondary,0
18,Medium,Traditional,Nairobi,Poor,None,0
15,Medium,Traditional,Garissa,Poor,Secondary,1
